pubdate,author,title,filename
1598,"Luis, de Granada, 1504-1588.","The sinners guyde A vvorke contayning the whole regiment of a Christian life, deuided into two bookes: vvherein sinners are reclaimed from the by-path of vice and destruction, and brought vnto the high-way of euerlasting happinesse. Compiled in the Spanish tongue, by the learned and reuerend diuine, F. Lewes of Granada. Since translated into Latine, Italian, and French. And nowe perused, and digested into English, by Francis Meres, Maister of Artes, and student in diuinitie.",A06447.xml
1616,"James I, King of England, 1566-1625.","A remonstrance of the most gratious King Iames I. King of Great Britaine, France, and Ireland, defender of the faith, &c. For the right of kings, and the independance of their crownes. Against an oration of the most illustrious Card. of Perron, pronounced in the chamber of the third estate. Ian. 15. 1615. Translated out of his Maiesties French copie.",A04250.xml
1550,"Bale, John, 1495-1563.","The apology of Iohan Bale agaynste a ranke papyst anuswering both hym and hys doctours, that neyther their vowes nor yet their priesthode areof the Gospell, but of Antichrist. Anno Do. M.CCCCC.L. A brefe exposycyon also upo[n] the .xxx chaptre of Numerii, which was the first occasion of thys present varyaunce. Cum priuilegio ad imprimendum solum.",A02621.xml
1558,"Fine, Oronce, 1494-1555.","The rules and righte ample documentes, touchinge the vse and practise of the common almanackes, which are named ephemerides A briefe and shorte introduction vpon the iudiciall astrologie, for to prognosticate of thinges to come, by the helpe of the sayde ephemerides. With a treatise added hereunto, touchinge the coniunction of the planets, in euery one of the. 12. signes, and of their prognostications and reuolutions of yeres. The hole faithfully, and clerely translated into Englyshe by Humfrey Baker.",A00750.xml
1615,N/A,A Louers complaint being forsaken of his loue to a pleasant new tune.,A19201.xml
1604,N/A,"Directions given by the patentees, how their compounded stuffe is to be vsed in dying",A20494.xml
1627,"Ainsworth, Henry, 1571-1622?","Annotations upon the five bookes of Moses, the booke of the Psalmes, and the Song of Songs, or, Canticles VVherein the Hebrevv vvords and sentences, are compared with, and explained by the ancient Greeke and Chaldee versions, and other records and monuments of the Hebrewes: but chiefly by conference with the holy Scriptures, Moses his words, lawes and ordinances, the sacrifices, and other legall ceremonies heretofore commanded by God to the Church of Israel, are explained. With an advertisement touching some objections made against the sinceritie of the Hebrew text, and allegation of the Rabbines in these annotations. As also tables directing unto such principall things as are observed in the annotations upon each severall booke. By Henry Ainsworth.",A11649.xml
1579,"Bicknoll, Edmond.","A svvoord agaynst swearyng conteyning these principall poyntes. 1 That there is a lawful vse of an oth, contrary to the assertion of the Manichees & Anabaptistes. 2 Howe great a sinne it is to swear falsly, vaynely, rashly, or customably. 3 That common or vsual swearing leadeth vnto periurie. 4 Examples of Gods iuste and visible punishment vpon blasphemers, periurers, and suche as haue procured Gods wrath by cursing and bannyng, which we cal execration.",A16126.xml
1615,"Amner, John, d. 1641.","Sacred hymnes Of 3. 4. 5 and 6. parts for voyces & vyols. Newly composed by Iohn Amner Bachelor of Musique, master of the choristers and organist of the cathedrall church of Ely. ...",A19215.xml
1588,"Greene, Robert, 1558?-1592.","Perimedes the blacke-smith a golden methode, how to vse the minde in pleasant and profitable exercise: wherein is contained speciall principles fit for the highest to imitate, and the meanest to put in practise, how best to spend the wearie winters nights, or the longest summers euenings, in honest and delightfull recreation: wherein we may learne to auoide idlenesse and wanton scurrilitie, vvhich diuers appoint as the end of their pastimes. Heerein are interlaced three merrie and necessarie discourses fit for our time: with certaine pleasant histories and tragicall tales, which may breed delight to all, and offence to none.",A02153.xml
1622,"Ward, Samuel, 1577-1640.",All in all. ... By Samuell Ward,A14731.xml
1567,"Harding, Thomas, 1516-1572.","A reioindre to M. Iewels replie against the sacrifice of the Masse. In which the doctrine of the answere to the .xvij. article of his Chalenge is defended, and further proued, and al that his replie conteineth against the sacrifice, is clearely confuted, and disproued. By Thomas Harding Doctor of Diuinitie.",A02635.xml
1638,"D'Avenant, William, Sir, 1606-1668.","Luminalia, or The festivall of light Personated in a masque at court, by the Queenes Majestie, and her ladies. On Shrovetuesday night, 1637.",A06453.xml
1605,"Playfere, Thomas, 1561?-1609.","The sick-mans couch A sermon preached before the most noble Prince Henrie at Greenewich, March 12. Ann. 1604. By Thomas Playfere professour of Diuinitie for the Ladie Margaret in Cambridge.",A09760.xml
1559,England and Wales.,The briefe content of certayne actes of Parliament agaynst thinordiante vse of apparell,A21601.xml
1633,Polybius.,"The history of Polybius the Megalopolitan The fiue first bookes entire: with all the parcels of the subsequent bookes vnto the eighteenth, according to the Greeke originall. Also the manner of the Romane encamping, extracted from the discription of Polybius. Translated into English by Edward Grimeston, sergeant at armes.",A09833.xml
1599,"Henry IV, King of France, 1553-1610.","The speeche vvhich the French King made to the Lords of the Parliament on the fifth of Ianuary. 1599 Faithfully translated out of French, by H.W.",A72271.xml
1598,"Hastings, Francis, Sir, d. 1610.","A watch-word to all religious, and true hearted English-men. By Sir Francis Hastings, knight",A02796.xml
1607,"Tourneur, Cyril, 1575?-1626, attributed name.","The reuengers tragædie As it hath beene sundry times acted, by the Kings Maiesties Seruants.",A13843.xml
1595,"Mosse, Miles, fl. 1580-1614.","The arraignment and conuiction of vsurie That is, The iniquitie, and vnlawfulnes of vsurie, displayed in sixe sermons, preached at Saint Edmunds Burie in Suffolke, vpon Prouerb. 28.8. By Miles Mosse, minister of the worde, and Bacheler of Diuinitie. Seene and allowed by authoritie. The especiall contents of this booke, are declared in the page next before the treatise it self. Reade all, or censure none.",A07836.xml
1561,England and Wales. Sovereign (1558-1603 : Elizabeth I),"By the Queene. The Queenes Maiestie hearyng by reporte of some of the subiectes of her good brother the kyng of Spayne, that notwithstandyng both the seueritie of iustice diuers tymes extended by her maiestie agaynst sundry pirates ...",A21629.xml
1611,Church of England. Diocese of London. Bishop (1610-1611 : Abbot),"To all and euery the ministers, church-wardens, and side-men, within the citie, suburbs, and diocesse of London whereas I am daily aduertised ... of a generall misbehauiour in most churches ..., men and boyes sitting then couered with their hats on their heads, without all shew of reuerence or respect ... / Geo: London.",A06296.xml
1624,"Jocelin, Elizabeth, 1596-1622.","The mothers legacie, to her vnborne childe. By Elizabeth Iocelin",A04495.xml
1542,"Taverner, Richard, 1505?-1575.",On Saynt Andrewes day the Gospels with brief sermo[n]s vpon them for al the holy dayes in y[e] yere.,A16091.xml
1624,Free Butchers of London.,Reasons tendred by the Free Butchers of London against the bill in Parliament to restraine butchers from grazing of cattle,A06282.xml
1609,"Rowlands, Samuel, 1570?-1630?","Doctor Merrie-man, or, Nothing but mirth written by S.R.",A11098.xml
1596,"Morton, Thomas, of Berwick.","Salomon or A treatise declaring the state of the kingdome of Israel, as it was in the daies of Salomon Whereunto is annexed another treatise, of the Church: or more particularly, of the right constitution of a Church.",A07822.xml
1562,"Ravisius Textor, Joannes, ca. 1480-1524.",A new enterlude called Thersytes thys enterlude folowynge dothe declare howe that the greatest boesters are not the greatest doers. The names of the players Thersites a boster. Mulciber a smyth. Mater a mother. Miles a knyght. Telemachus a childe.,A13664.xml
1622,"Churchman, Bartholomew.","An answere to the Hollanders declaration, concerning the occurrents of the East-India. The first part. Written by certaine marriners, lately returned from thence into England",A03477.xml
1586,"Churchyard, Thomas, 1520?-1604.","The epitaph of Sir Phillip Sidney Knight, lately Lord Gouernour of Floshing",A18731.xml
1631,"Rous, Francis, 1579-1659.",The mysticall marriage Experimentall discoveries of the heavenly marriage betweene a soule and her saviour. By F. Rous.,A11073.xml
1578,B. G. (Bernard Garter),"The ioyfull receyuing of the Queenes most excellent Maiestie into hir Highnesse citie of Norvvich the things done in the time of hir abode there: and the dolor of the citie at hir departure. Wherein are set downe diuers orations in Latine, pronounced to hir Highnesse by Sir Robert Wood Knight, now Maior of the same citie, and others: and certaine also deliuered to hir Maiestie in vvriting: euery of the[m] turned into English.",A01506.xml
1625,N/A,A right godly and Christian A.B.C. shewing the duty of every degree To the tune of Rogero.,A11715.xml
1633,N/A,"The nightingale whose curious notes are here explain'd, in a dainty ditty sweetly fain'd. To a new and much affected court tune.",A08244.xml
1580,"Cartier, Jacques, 1491-1557.","A shorte and briefe narration of the two nauigations and discoueries to the northweast partes called Newe Fraunce: first translated out of French into Italian, by that famous learned man Gio: Bapt: Ramutius, and now turned into English by Iohn Florio; worthy the reading of all venturers, trauellers, and discouerers",A18057.xml
1585,"Stubbes, Phillip.","The intended treason, of Doctor Parrie: and his complices, against the Queenes moste excellent Maiestie With a letter sent from the Pope to the same effect.",A13102.xml
1600,"Garzoni, Tomaso, 1549?-1589.","The hospitall of incurable fooles: erected in English, as neer the first Italian modell and platforme, as the vnskilfull hand of an ignorant architect could deuise",A01512.xml
1633,Scotland. Sovereign (1625-1649 : Charles I),"Charles by the grace of God, King of Great Britaine ... forsomuch as in our Parliament holden at Edinburgh upon the twentie eighth day of June, 1633 ... have made one voluntarie and free offer of one taxation ... thirtie shillings ...",A11701.xml
1613,"Nixon, Anthony.","Great Brittaines generall ioyes. Londons glorious triumphes Dedicated to the immortall memorie of the ioyfull mariage of the two famous and illustrious princes, Fredericke and Elizabeth. Celebrated the 14. of Februarie, being S. Valentines day. With the instalment of the sayd potent Prince Fredericke at Windsore, the 7. of Februarie aforesaid.",A08250.xml
1561,"Becon, Thomas, 1512-1567.","The sycke mans salue VVherin the faithfull christians may learne both how to behaue them selues paciently and thankefully, in the tyme of sickenes, and also vertuously to dispose their temporall goodes, and finally to prepare them selues gladly and godly to die. Made and newly recognised by Maister Tho. Becon. 1561.",A07163.xml
1566,"Churchyard, Thomas, 1520?-1604.",Churchyardes lamentacion of freyndshyp,A18725.xml
1614,"Byfield, Nicholas, 1579-1622.","The signes or An essay concerning the assurance of Gods loue, and mans saluation gathered out of the holy Scriptures. By Nicholas Byfield, one of the preachers for the citty of Chester.",A17416.xml
1600,"Carr, Ralph, of the Middle Temple.","The Mahumetane or Turkish historie containing three bookes: 1 Of the originall and beginning of the Turkes, and of the foure empires which are issued and proceded out of the superstitious sect of Mahumet. 2 Of their conquests and the succession of the house of Ottoman, vntill the present reigning of Mahumet the third. 3 Of the warres and seege of Malta, which Solyman the great made to the great maister and brothers of that order. Heerevnto haue I annexed a briefe discourse of the warres of Cypres, at what time Selimus the second, tooke from the Venetians the possession of that iland, and by reason thereof I haue adioyned a finall discourse conteining the causes of the greatnesse of the Turkish Empire. Translated from the French & Italian tongues, by R. Carr, of the middle Temple in London, Gentleman. Dedicated to the three worthy brothers Robert Carr, William Carr and Edward Carr, in the county of Lincolne, Esquires.",A07605.xml
1619,"Rous, Francis, 1579-1659.","The arte of happines Consisting of three parts, whereof the first searcheth out the happinesse of man. The second, particularly discouers and approues it- The third, sheweth the meanes to attayne and increase it. By Francis Rous.",A11067.xml
1622,"Cottesford, Samuel.","A very soueraigne oyle to restore debtors; being rightly and seasonably vsed Extracted out of that most tried and quintessensed oyle, by the prophet Elisha. By vertue whereof the vviddovv indebted, (mentioned in the second booke of the Kings) was restored out of debt, and her children released of the bondage whereof they were in danger. Written by Samuel Cotesford, late minister at Stepney: and now newly published by W. Crashavve ...",A19413.xml
1595,N/A,"Sovth-Wales, North-Wales",A14651.xml
1586,England and Wales. Sovereign (1558-1603 : Elizabeth I),"The exemplification of the Queenes Maiesties letters pattents directed for the reliefe of Gregory Pormorte, marchant of the towne of Kingstone vpon Hull, to her Maiesties louing subiects within this realme, for one year",A21832.xml
1614,"Norden, John, 1548-1625?",The labyrinth of mans life. Or Vertues delight and enuies opposite. By Io: Norden,A08278.xml
1625,City of London (England). Court of Aldermen.,"Orders to be vsed in the time of the infection of the plague vvithin the citie and liberties of London, till further charitable prouision may be had for places of receite for the visited with infection",A06241.xml
1584,"Fenner, Dudley, 1558?-1587.","The artes of logike and rethorike [sic] plainelie set foorth in the English tounge, easie to be learned and practised : togither vvith examples for the practise of the same for methode, in the gouernement of the familie, prescribed in the word of God, and for the whole in the resolution or opening of certayne partes of Scripture, according to the same.",A00630.xml
1633,"Hildersam, Arthur, 1563-1632.","The doctrine of fasting and praier, and humiliation for sinne Delivered in sundry sermons at the fast appointed by publique authority, in the yeere 1625. By that late faithfull and worthy minister of Iesus Christ. Arth. Hildersam.",A03339.xml
1577,"Grange, John, fl. 1577.","The golden Aphroditis a pleasant discourse, penned by Iohn Grange Gentleman, student in the common lavve of Englande. Wherevnto be annexed by the same authour asvvell certayne metres vpon sundry poyntes, as also diuers pamphlets in prose, which he entituleth his Garden: pleasant to the eare, and delightful to the reader, if he abuse not the scente of the floures.",A02027.xml
1639,"Harrison, William, minister at Canwick.","Tvvo treatises I. The purchase of Grace, shewing the excellency of Christ, and the graces of his spirit. II. The soules delight in Gods tabernacles, shewing the excellency of time, spent in duties of God's solemne service. Instances in the chiefe, viz. prayer, word, and sacraments. Motives and directions for right performance. Lastly, the chiefe usurpers of time discovered, with apt remedies against each of them. The contents of the booke are methodically exprest in the margent, which to the diligent reader may serve instead of a table. By William Harrison, Mr. of Arts, and minister of the Gospell at Canwicke neare Lincolne.",A02741.xml
1625,"Montagu, Richard, 1577-1641.",[A brief censure upon] an appeale to Cæsar,A07639.xml
1584,"Rainolds, John, 1549-1607.","The summe of the conference betwene Iohn Rainoldes and Iohn Hart touching the head and the faith of the Church. Wherein by the way are handled sundrie points, of the sufficiencie and right expounding of the Scriptures, the ministerie of the Church, the function of priesthood, the sacrifice of the masse, with other controuerises of religion: but chiefly and purposely the point of Church-gouernment ... Penned by Iohn Rainoldes, according to the notes set downe in writing by them both: perused by Iohn Hart, and (after things supplied, & altered, as he thought good) allowed for the faithfull report of that which past in conference betwene them. Whereunto is annexed a treatise intitled, Six conclusions touching the Holie Scripture and the Church, writen by Iohn Rainoldes. With a defence of such thinges as Thomas Stapleton and Gregorie Martin haue carped at therein.",A10345.xml
1618,"Breton, Nicholas, 1545?-1626?","Conceyted letters, nevvly layde open: or A most excellent bundle of new wit wherin is knit vp together all the perfections or arte of episteling, by which the most ignorant may with much modestie talke and argue with the best learned. A worke varying from the nature of former presidents.",A16734.xml
1616,"Cotta, John, 1575?-1650?","The triall of vvitch-craft shewing the true and right methode of the discouery: with a confutation of erroneous wayes. By Iohn Cotta, Doctor in Physicke.",A19407.xml
1606,"H. R. (Henry Roberts), fl. 1585-1616.","The most royall and honourable entertainement, of the famous and renowmed king, Christiern the fourth, King of Denmarke, &c. who with a fleete of gallant ships, arriued on Thursday the 16. day of Iuly 1606. in Tylbery-Hope, neere Grauesend VVith a relation of his meeting, by our royall king, the prince and nobles of our realme: the pleasures sundry times shewed, for his gracious welcome, and most famous and admirable entertainment at Theobalds. VVith the royall passage on Thursday the 31. of Iuly, thorough the citty of London, and honorable shewes there presented them, and maner of their passing. By H.R.",A10812.xml
1593,"Markham, Gervase, 1568?-1637.","A discource of horsmanshippe Wherein the breeding and ryding of horses for seruice, in a breefe manner is more methodically sette downe then hath been heeretofore. With a more easie and direct course for the ignorant, to attaine to the same arte or knowledge. Also the manner to chuse, trayne, ryde and dyet, both hunting-horses, and running-horses: with all the secretes thereto belonging discouered. An arte neuer heeretofore written by any authour.",A06916.xml
1612,"Daniel, Samuel, 1562-1619.",The first part of the historie of England. By Samuel Danyel,A19822.xml
1634,"Markham, Gervase, 1568?-1637.","The art of archerie Shewing how it is most necessary in these times for this kingdome, both in peace and war, and how it may be done without charge to the country, trouble to the people, or any hinderance to necessary occasions. Also, of the discipline, the postures, and whatsoever else is necessarie for the attayning to the art.",A06902.xml
1624,"Ailesbury, Thomas, fl. 1622-1659.","Paganisme and papisme parallel'd and set forth in a sermon at the Temple-Church, vpon the feast day of All-Saints. 1623. By Thomas Ailesbury student of diuinitie.",A23572.xml
1570,"Naogeorg, Thomas, 1511-1563.","The popish kingdome, or reigne of Antichrist, written in Latine verse by Thomas Naogeorgus, and englyshed by Barnabe Googe",A04873.xml
1589,"H. R. (Henry Roberts), fl. 1585-1616.","Fames trumpet soundinge. Or commemorations of the famous liues and deaths, of the two right honourable Knights of England: the right honourable Sir VValter Mildmay, and Sir Martin Calthrop, Lord Mayor of this honorable Citty of London, who deceased this yeere 1589 Not onely necessary to bee seene, but also to be followed of euery worthy personage in their callings. Written by Henry Robarts.",A10806.xml
1634,Virgil.,Dido and Aeneas the fourth booke of Virgils Aeneis now Englished by Robert Stapylton Esqr,A14490.xml
1603,"Gordon, John, 1544-1619.","A panegyrique of congratulation for the concord of the realmes of Great Britaine in vnitie of religion, and vnder one king To the most high, most puissant and magnanimous, Iames King of England, Scotland, France and Ireland. / Written in French by Iohn Gordon Scottish-man, Lord of Long-Orme, and one of the gentlemen of the French Kings chamber. Translated into English by E.G.",A01923.xml
1628,"Dekker, Thomas, ca. 1572-1632.","Brittannia's honor brightly shining in seuerall magnificent shevves or pageants, to celebrate the solemnity of the Right Honorable Richard Deane, at his inauguration into the majoralty of the honourable citty of London, on Wednesday, October 29th. 1628. At the particular cost, and charges of the right vvorshipfull, worthy, and ancient Society of Skinners. Inuented by Tho. Dekker.",A20053.xml
1580,"Spenser, Edmund, 1552?-1599.","Three proper, and wittie, familiar letters: lately passed betvveene tvvo vniuersitie men: touching the earthquake in Aprill last, and our English refourmed versifying With the preface of a wellwiller to them both.",A12787.xml
1622,"Taylor, John, 1580-1653.","Sir Gregory Nonsence his newes from no place Written on purpose, with much study to no end, plentifully stored with want of wit, learning, iudgement, rime and reason, and may seeme very fitly for the vnderstanding of nobody. Toyte, Puncton, Ghemorah, Molushque, Kaycapepson. This is the worke of the authors, without borrowing or stealing from others. By Iohn Taylor.",A13499.xml
1628,"Prynne, William, 1600-1669.","Healthes: sicknesse. Or A compendious and briefe discourse; prouing, the drinking and pledging of healthes, to be sinfull, and vtterly vnlawfull vnto Christians by arguments, Scriptures, fathers, moderne diuines, Christian authors, historians, councels; imperiall lawes and constitutions; and by the voyce and verdict of prophane and heathen writers: wherein all those ordinary obiections, excuses, or pretences which are made to iustifie, extenuate, or excuse the drinking or pledging of healthes, are likewise cleared and answered. By William Prynne Gent. Hospitii Lincolniensis.",A10184.xml
1586,"Erondelle, Pierre, fl. 1586-1609.","A declaration and catholick exhortation to all Christian princes to succour the Church of God and realme of France. Written by Peter Erondelle, natife of Normandie. Faithfully translated out of the French",A00397.xml
1616,"Dekker, Thomas, ca. 1572-1632.","O per se O. Or A new cryer of Lanthorne and candle-light Being an addition, or lengthening, of the Bell-mans second night-walke. In which, are discouered those villanies, which the bell-man (because hee went i'th darke) could not see: now laid open to the world. Together with the shooting through the arme, vsed by counterfeit souldiers: the making of the great soare, (commonly called the great cleyme:) the mad-mens markes: their phrase of begging: the articles and oathes giuen to the fraternitie of roagues, vagabonds, and sturdy beggers at their meetings. And last of all, a new canting-song.",A20047.xml
1638,"Foster, Samuel, d. 1652.","The art of dialling by a new, easie, and most speedy way. Shewing, how to describe the houre-lines upon all sorts of plaines, howsoever, or in what latitude soever scituated: as also, to find the suns azimuth, whereby the sight of any plaine is examined. Performed by a quadrant, fitted with lines necessary to the purpose. Invented and published by Samuel Foster, professor of astronomie in Gresham Colledge.",A01089.xml
1630,"Paré, Ambroise, 1510?-1590. aut","A treatise of the plague contayning the causes, signes, symptomes, prognosticks, and cure thereof. Together with sundry other remarkable passages (for the prevention of, and preservation from the pestilence) never yet published by anie man. Collected out of the workes of the no lesse learned than experimented and renowned chirurgian Ambrose Parey.",A08913.xml
1553,"Bogaert, Arnould.","A pronostication for diuers yeares ryght vtyle and profytable to al sortes of people, wherin is declared what persons hath mooste and leaste dominacions ouer the starres and elementes, whereby the iudgementes of the astrologiens be scarsely true, geuynge together great consolation to those who muche fear the constellations. Also of the fourth and laste monarchie, the whiche Charles the. v. ryghte victorious Emperoure of the Romaynes, and Edwarde the. vi. mooste noble Emperoure of great Bryttayne, by the grace of God, gouerneth, comprehendynge also brieflye some words of the last age of the world, gathered together by Master Arnold Bogarde doctour in medecyne, resident in Bruxels and translated into Englysh oute of Frenche by Iohn Coke, clarcke of the Recognysances, or vulgerly called clark of the Statutes.",A16293.xml
1639,"Gore, John, Rector of Wendenlofts, Essex.","The man for heaven A sermon preached at the court to his Majesties houshold, anno Domini, 1637. By Iohn Gore, rector of Wendenlofts, and preacher of S. Peters in Cornhill, London.",A01937.xml
1598,"N. L. (Nicholas Ling), fl. 1580-1607.",Politeuphuia VVits common wealth.,A05562.xml
1596,"A. T., practitioner in physicke.","A rich store-house or treasury for the diseased Wherein, are many approued medicines for diuers and sundry diseases, which haue been long hidden, and not come to light before this time. Now set foorth for the great benefit and comfort of the poorer sort of people that are not of abilitie to go to the physitions. By A.T.",A13300.xml
1570,"Bodonius, Stephanus.","The fortresse of fayth defended both by the Scripture, and doctors / gathered by the learned German Bodonius ; and translated out of Latine into English by Edward Crane.",A16278.xml
1614,"Gibson, Thomas, M.A.","The blessing of a good king Deliuered in eight sermons vpon the storie of the Queene of the south, her words to Salomon, magnifying the gouernment of his familie and kingdome. By Thomas Gibson, minister.",A01704.xml
1607,"Ford, Emanuel.","The most pleasant historie of Ornatus and Artesia Wherein is contained the vniust raigne of Thaeon King of Phrygia. Who with his sonne Lenon, (intending Ornatus death,) right heire to the crowne, was afterwardes slaine by his owne seruants, and Ornatus after many extreame miseries, crowned King.",A01062.xml
1620,"Taylor, John, 1580-1653.","The life and death of the most blessed among women, the Virgin Mary mother of our Lord Iesus VVith the murder of the infants in Bethlehem, Iudas his treason, and the confession of the good theife and the bad.",A13466.xml
1596,"Spenser, Edmund, 1552?-1599.","The faerie queene Disposed into twelue bookes, fashioning XII. morall vertues.",A12778.xml
1630,"Taylor, John, 1580-1653.","A memorial of all the English monarchs being in number 151, from Brute to King Charles. In heroicall verse by Io. Taylor.",A13472.xml
1624,"Forset, Edward, 1553?-1630.","A defence of the right of kings Wherein the power of the papacie ouer princes, is refuted; and the Oath of Allegeance iustified. Written for the vse of all English romanists; more especially, for the information of those priests, or Iesuits, which are by proclamation commanded to conforme themselues, or depart the kingdome. By Edvvard Forset, Esquire.",A01076.xml
1542,"Becon, Thomas, 1512-1567.","Dauids harpe ful of moost delectable armony, newely strynged and set in tune by Theadore Basille",A06719.xml
1602,W. S.,The true chronicle historie of the whole life and death of Thomas Lord Cromwell As it hath beene sundrie times publikely acted by the right honorable the Lord Chamberlaine his seruants. Written by W.S.,A11265.xml
1638,"Mayeres, Randulph.","Mayeres his travels containing a true recapitulation of all the remarkable passages which befell in the authors peregrination and voyages, as namely in these imployments following: viz. his 1 voyage for the wars in Ireland in Queen E.R. 2 At Breda, under one of the four English Colonell regiments. 3 With Count Mansfield. 4 To Cales. 5 To the Ile of Rhee. Wherunto is added a speech the author held with great King Hunger in his journey over the alpes. Collected and written by him who was both an actor, and an eye witnesse in the above named severall imployments, the space of forty yeeres, R.M.S. Gent. Published with license and authority.",A07361.xml
1562,N/A,The lamentacion that Ladie Iane made saiyng for my fathers proclamacion now must I lese my heade.,A20906.xml
1589,"Wright, Leonard, b. 1555 or 6.","A summons for sleepers Wherein most grieuous and notorious offenders are cited to bring forth true frutes of repentance, before the day of the Lord now at hand. Hereunto is annexed, a patterne for pastors, deciphering briefly the dueties pertaining to that function, by Leonard Wright.",A15765.xml
1592,"Lipsius, Justus, 1547-1606.","A direction for trauailers Taken out of Iustus Lipsius, and enlarged for the behoofe of the right honorable Lord, the yong Earle of Bedford, being now ready to trauell. They that go downe into the sea in shippes, see the great wonders of the Lord.",A05576.xml
1639,"Estwick, Nicolas.","A learned and godly sermon preached on the XIX. day of December, anno Dom. MDCXXXI. at the funerall of Mr. Robert Bolton Batchelour in Divinity and minister of Broughton in Northampton-Shire. By Mr. Nicolas Estvvick, Batchelour in Divinity, and sometimes fellow of Christs College in Cambridge, and now minister of Warkton in Northampton-Shire. Revised and somewhat enlarged by the author, and now at the importunity of some friends published",A00426.xml
1604,"Perkins, William, 1558-1602.","The first part of The cases of conscience Wherein specially, three maine questions concerning man, simply considered in himselfe, are propounded and resolued, according to the word of God. Taught and deliuered, by M. William Perkins in his Holy-day lectures, by himselfe revised before his death, and now published for the benefit of the Church.",A09364.xml
1594,"Gifford, George, d. 1620.","A treatise of true fortitude. By M. George Gyffard, Preacher of the worde of God, at Maldon in Essex",A01738.xml
1602,"Colville, John, 1542?-1605.",The parænese or admonition of Io. Coluille (laitly returnit to the Catholique Romane religion in vhilk he vas baptesit and brocht vp till he had full 14. years of age) vnto his cuntrey men. The contentes of this treatise is to be found after the epistles.,A19177.xml
1628,"Knevet, Ralph, 1600-1671.",Stratiōtikon. Or A discourse of militarie discipline Shewing the necessitie therof according to these perillous times.,A04898.xml
1611,"Jonson, Ben, 1573?-1637.",Catiline his conspiracy· VVritten by Ben: Ionson,A04640.xml
1534,"Joye, George, d. 1553.","Ieremy the prophete, translated into Englisshe: by George Ioye: some tyme felowe of Peter College in Camebridge. The songe of Moses is added in the ende, to magnifye our Lorde for the fall of the Pharao, the bisshop of Rome",A15995.xml
1602,English gentleman of very good account.,"Extremities vrging the Lord Generall Sir Fra: Veare to the anti-parle with the Archduke Albertus. Written by an English gentleman of verie good account from Ostend, to a worshipfull gentleman his friend heere in England, imprinted verbatìm according to the originall. VVith a declaration of the desperate attempt made since, by the sayde Arch-dukes forces, for the winning of the ould towne",A14335.xml
1615,"Bowle, John, d. 1637.","A sermon preached at Flitton in the countie of Bedford at the funerall of the Right Honourable Henrie Earle of Kent, the sixteenth of March 1614. By I.B. D.D.",A16522.xml
1610,"Perkins, William, 1558-1602.","A discourse of the damned art of witchcraft so farre forth as it is reuealed in the Scriptures, and manifest by true experience. Framed and deliuered by M. William Perkins, in his ordinarie course of preaching, and now published by Tho. Pickering Batchelour of Diuinitie, and minister of Finchingfield in Essex. Whereunto is adioyned a twofold table; one of the order and heades of the treatise; another of the texts of Scripture explaned, or vindicated from the corrupt interpretation of the aduersarie.",A09402.xml
1612,"Dekker, Thomas, ca. 1572-1632.","Troia-Noua triumphans London triumphing, or, The solemne, magnificent, and memorable receiuing of that worthy gentleman, Sir Iohn Svvinerton Knight, into the citty of London, after his returne from taking the oath of maioralty at Westminster, on the morrow next after Simon and Iudes day, being the 29. of October. 1612. All the showes, pageants, chariots of triumph, with other deuices, (both on the water and land) here fully expressed. By Thomas Dekker.",A20090.xml
1639,"Boyd, Zacharie, 1585?-1653.","A cleare forme of catechising, before the giving of the sacrament of the Lords Supper to this are subjoined two compends of the catechisme, fit for little children ... / by M. Zacharie Boyd ...",A16536.xml
1578,"Proctor, Thomas, poet.","A gorgious gallery, of gallant inuentions Garnished and decked with diuers dayntie deuises, right delicate and delightfull, to recreate eche modest minde withall. First framed and fashioned in sundrie formes, by diuers worthy workemen of late dayes: and now, ioyned together and builded vp: By T.P.",A10147.xml
1537,"Erasmus, Desiderius, d. 1536.","Declamatio in laudem nobilissimæ artis medicinæ. = A declamacion in the prayse and co[m]me[n]dation of the most hygh and excellent science of phisyke, made by the ryght famous clerke doctour Erasmus of Rotherdam, and newly translated out of Latyn into Englyshe. Cum priuilegio regali",A00354.xml
1534,"Isidore, of Seville, Saint, d. 636.","Here be the gathered counsailes of saynct Isodorie to informe man, howe he shuld flee vices and folowe vertues",A04132.xml
1616,"Speght, Rachel.","A mouzell for Melastomus, the cynicall bayter of, and foule mouthed barker against Euahs sex. Or an apologeticall answere to that irreligious and illiterate pamphlet made by Io. Sw. and by him intituled, The arraignement of women. By Rachel Speght",A12750.xml
1627,"Grent, John.","The burthen of tyre A sermon preach'd at Pauls Crosse, by Iohn Grent, then fellow of New Colledge in Oxford.",A02225.xml
1606,"Jonson, Ben, 1573?-1637.","Hymenaei: or The solemnities of masque, and barriers magnificently performed on the eleventh, and twelfth nights, from Christmas; at court: to the auspicious celebrating of the marriage-vnion, betweene Robert, Earle of Essex, and the Lady Frances, second daughter to the most noble Earle of Suffolke. By Ben: Ionson.",A04654.xml
1549,"Erasmus, Desiderius, d. 1536.","The seconde tome or volume of the Paraphrase of Erasmus vpon the Newe Testament conteynyng the epistles of S. Paul, and other the Apostles : wherunto is added a paraphrase vpon the reuelacion of S. John.",A68942.xml
